,var_estimate
2008-10-01,0.020252234474785354
2008-11-01,0.029831072023122306
2008-12-01,0.03460868614574603
2009-01-01,0.022152691828181647
2009-02-01,0.0451123628332191
2009-03-01,0.0437714986985506
2009-04-01,0.07276822815471956
2009-05-01,0.07084013499573895
2009-06-01,0.07107161166948593
2009-07-01,0.07107161169368283
2009-08-01,0.0578340888975608
2009-09-01,0.04910957251750239
2009-10-01,0.04519796074954435
2009-11-01,0.04323063824366856
2009-12-01,0.05312747963552574
2010-01-01,0.04323063898686477
2010-02-01,0.047064003450595346
2010-03-01,0.042637959110568224
2010-04-01,0.03859627270303497
2010-05-01,0.03859627491540797
2010-06-01,0.03883150189239035
2010-07-01,0.0590528841042345
2010-08-01,0.05970370464624264
2010-09-01,0.04569354514241743
2010-10-01,0.04362525249284754
2010-11-01,0.04262884689179752
2010-12-01,0.04231479787319219
2011-01-01,0.04231479033719854
2011-02-01,0.04231479382971376
2011-03-01,0.04231479452503732
2011-04-01,0.04231479590065854
2011-05-01,0.042314794524169565
2011-06-01,0.04231479658072108
2011-07-01,0.0346139247773623
2011-08-01,0.03425595052949056
2011-09-01,0.042489782385644596
2011-10-01,0.04362524996676013
2011-11-01,0.05620083348121426
2011-12-01,0.051488632211308734
2012-01-01,0.050331493644081744
2012-02-01,0.05011406985402326
2012-03-01,0.05011406615564689
2012-04-01,0.05011406595140154
2012-05-01,0.04324855283597688
2012-06-01,0.05011406606283841
2012-07-01,0.05011406584394775
2012-08-01,0.04231480816448222
2012-09-01,0.04231479883085476
2012-10-01,0.04231479808022733
2012-11-01,0.04231479103346714
2012-12-01,0.034553119619456965
2013-01-01,0.034255903035596176
2013-02-01,0.03375541351212156
2013-03-01,0.031007575657118626
2013-04-01,0.0304468036106274
2013-05-01,0.030446802888430144
2013-06-01,0.030446808184869556
2013-07-01,0.05133744766906609
2013-08-01,0.04872503262415741
2013-09-01,0.04872503242168991
2013-10-01,0.04552098946265222
2013-11-01,0.04290416574534757
2013-12-01,0.03991218730748377
2014-01-01,0.03234805235718297
2014-02-01,0.031201308085631464
2014-03-01,0.048664368368293014
2014-04-01,0.033669155124017636
2014-05-01,0.032227019568592245
2014-06-01,0.028056870010445167
2014-07-01,0.023310592242854613
2014-08-01,0.021723235872488568
2014-09-01,0.03342295501418052
2014-10-01,0.021723238117674397
2014-11-01,0.03583302125036048
2014-12-01,0.042610008041766095
2015-01-01,0.04287688845566662
2015-02-01,0.042876887906666813
2015-03-01,0.04287688803524436
2015-04-01,0.04287688495032015
2015-05-01,0.04287688326780192
2015-06-01,0.041113935555191654
2015-07-01,0.029137406488380244
2015-08-01,0.03416486984590762
2015-09-01,0.028542161467565955
2015-10-01,0.05597634417325088
2015-11-01,0.06821074083117855
2015-12-01,0.048026146779067226
2016-01-01,0.03349057325460639
2016-02-01,0.057380334110703375
2016-03-01,0.06735848967143335
2016-04-01,0.06303844675178358
2016-05-01,0.030788471044026395
2016-06-01,0.04075917433149169
2016-07-01,0.03475725010881534
2016-08-01,0.038011736535011754
2016-09-01,0.03450852348002615
2016-10-01,0.03176311949765231
2016-11-01,0.026251228811327246
2016-12-01,0.028734987776573444
2017-01-01,0.030172070922191877
2017-02-01,0.02635768023293811
2017-03-01,0.02451748039355179
2017-04-01,0.022803528452188585
2017-05-01,0.023359978375975785
2017-06-01,0.022048933761142277
2017-07-01,0.023597064549367726
2017-08-01,0.0235970614994842
2017-09-01,0.023597061498809108
2017-10-01,0.023597061478250077
2017-11-01,0.023597061506937526
2017-12-01,0.023597061819948716
2018-01-01,0.023597061898615684
2018-02-01,0.023597061967153044
2018-03-01,0.029610252353549874
2018-04-01,0.04920483478357831
2018-05-01,0.0524515289317937
2018-06-01,0.0330583864967934
2018-07-01,0.03895974601352137
2018-08-01,0.035741480558579584
2018-09-01,0.03801440351950397
2018-10-01,0.03801440019655079
2018-11-01,0.038014399239776404
2018-12-01,0.06509306646374245
2019-01-01,0.04779183626536568
2019-02-01,0.06410097747891837
2019-03-01,0.06220470215135321
2019-04-01,0.04736871974892489
2019-05-01,0.037335120053744654
2019-06-01,0.027430835016214232
2019-07-01,0.06517524401752174
2019-08-01,0.04050988301399066
2019-09-01,0.06183515450606465
2019-10-01,0.059194901237296496
2019-11-01,0.045201574107752704
2019-12-01,0.028164775571181133
2020-01-01,0.024434047289590265
2020-02-01,0.034347870025896045
2020-03-01,0.0624533873214679
2020-04-01,0.0646224803061833
2020-05-01,0.06514053741957504
2020-06-01,0.06390069807156959
2020-07-01,0.06312982464425639
2020-08-01,0.06277509627678017
2020-09-01,0.06260635787395546
2020-10-01,0.061374278890035404
2020-11-01,0.061357416843496854
2020-12-01,0.061357416734759515
2021-01-01,0.03681458011472392
2021-02-01,0.019835085353695995
2021-03-01,0.05896338182741194
2021-04-01,0.06135741723409842
2021-05-01,0.036305425666612406
2021-06-01,0.019835080846598952
2021-07-01,0.020072940353934643
2021-08-01,0.02054506512597812
2021-09-01,0.02054506565216613
2021-10-01,0.020545065735348044
2021-11-01,0.045691609094395076
2021-12-01,0.045864248949225285
2022-01-01,0.043739166597165334
2022-02-01,0.04373916558155226
2022-03-01,0.04822473982772994
2022-04-01,0.056118043079722756
2022-05-01,0.05623214266062151
2022-06-01,0.05028384519858927
2022-07-01,0.04960903038455831
2022-08-01,0.050461938726770884
2022-09-01,0.0504619387800209
2022-10-01,0.0486321471338266
2022-11-01,0.06587470279526775
2022-12-01,0.05996121980158583
2023-01-01,0.05352304539224764
2023-02-01,0.054482281308249926
2023-03-01,0.05448228719851606
2023-04-01,0.04921889012272465
2023-05-01,0.03866780512249793
2023-06-01,0.04977483985370751
2023-07-01,0.04736899457949272
2023-08-01,0.04450742754176139
2023-09-01,0.04276068803522156
2023-10-01,0.0427606907884032
2023-11-01,0.04535918601162988
2023-12-01,0.04276069430184658
2024-01-01,0.045359179647036035
2024-02-01,0.03846229732687652
2024-03-01,0.03789176989787266
2024-04-01,0.03588436309336306
2024-05-01,0.03488509275561127
2024-06-01,0.037914055550833214
2024-07-01,0.03843632049758832
2024-08-01,0.04259761649814606
2024-09-01,0.03843632261553141
2024-10-01,0.03816764418788801
2024-11-01,0.03810678286280782
2024-12-01,0.03876859009280408
2025-01-01,0.03816764391221638
2025-02-01,0.04312832560914319
2025-03-01,0.03730614791207112
2025-04-01,0.04120648903408516
2025-05-01,0.03898160865904307
2025-06-01,0.03885487906014506
2025-07-01,0.03756215435780628
2025-08-01,0.03574206358366753
2025-09-01,0.033642589268807255
2025-10-01,0.032946179471709525
2025-11-01,0.03294617914754487
2025-12-01,0.03316675093347461
2026-01-01,0.03294618311651903
2026-02-01,0.03294617938652756
2026-03-01,0.03316675752890465
2026-04-01,0.037105821615105644
2026-05-01,0.038565680340518264
2026-06-01,0.03636152952693874
2026-07-01,0.03582360313218892
