,CAT,DIS,IBM,JNJ,JPM,KO,MMM,MSFT,PFE,PG,WMT,XOM
2007-03-01,7.668053298392974e-10,3.8558813997341627e-10,3.550511404976859e-10,0.20219476438581868,3.37518827351612e-10,0.049999989363382735,0.12478416086648086,2.072233352578928e-09,3.6804091102272427e-09,0.24999999912431345,0.18255471072067256,0.19046636794172572
2007-04-01,5.50280542841331e-10,0.05219475666368252,1.6953709871227585e-10,0.24999999687814578,0.0,0.049999990849325694,0.07189833684307526,8.254024736310885e-10,1.164794258108871e-09,0.24999999933876774,0.182554706061187,0.1433522107631153
2007-05-01,6.289907109535558e-10,6.63285450994724e-10,3.330859294263694e-10,0.22728169386974362,8.347174047833919e-11,0.049999991870656964,0.1718983075869066,2.6575217666795266e-09,2.984750235275436e-09,0.24999999948496504,0.15746778997467367,0.14335220986194838
2007-06-01,2.648778640598136e-10,1.9734271332091381e-10,1.5439670606388683e-10,0.20072883218776516,3.871591858892419e-11,0.03271483303198073,0.23055905939481663,0.001791947822478849,1.799552159983863e-09,0.24999999977342408,0.1013058564152872,0.18289946891936207
2007-07-01,2.352176953869004e-10,1.5111950991544728e-10,1.0362380269539337e-10,0.205335262423267,3.027367864037255e-11,0.012263528375928763,0.23120206926829895,0.01882945439188225,2.277672435830832e-09,0.24999999982971402,0.07486880313611295,0.20750087977688914
2007-08-01,2.5447924619114994e-10,0.03755600203204532,6.206165282429918e-11,0.24999999931754646,0.0,0.030042781843542275,0.15003153398219624,7.406579997392053e-10,8.518741148646877e-10,0.24999999981548404,0.07486880220331964,0.20750087890351135
2007-09-01,5.121636838188143e-10,0.11759876808361391,1.0909384961282792e-10,0.24999999967416767,1.4049489794845891e-11,0.049999988269248986,0.05003154920136133,1.2157313113173535e-09,1.537924950170419e-09,0.24999999978059462,0.07486880426773466,0.20750088733431551
2007-10-01,2.4454842588804416e-10,0.1226272260717158,6.820951694222644e-11,0.2499999997514921,3.78656975906166e-11,0.04999999934640667,6.850585548708015e-10,4.0029302805300236e-10,3.4175611702786535e-10,0.2499999997658224,0.08380511674049454,0.2435676565463391
2007-11-01,3.464826678638895e-10,0.022627228156289713,3.180469074990782e-10,0.2499999995426551,0.027092103836895455,0.049999999480192,3.462865120727107e-09,3.9098280081854587e-10,4.957235298959297e-10,0.24999999972403986,0.15671300732610682,0.24356765691972004
2007-12-01,1.4236944190380062e-10,9.342264107184038e-11,9.774776994275794e-11,0.1726272305220198,0.07562617510987837,0.04999999950646761,0.015348821266875989,8.025106332312256e-11,5.465740689904679e-10,0.2499999998012213,0.18639777391723125,0.2499999989159408
